bps_kota_nama,bps_kecamatan_nama,bps_kecamatan_kode,latitude,longitude,date,humidity,humidity_q1,humidity_q2,humidity_flag,precipitation,precipitation_q1,precipitation_q2,precipitation_flag,return,period
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230702,90.715134,70,75,extreme,63.249693,0,2.163299,extreme,1,jul_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230709,91.922845,70,75,extreme,72.000172,0,2.163299,extreme,2,jul_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230716,92.559448,70,75,extreme,77.103467,0,2.163299,extreme,3,jul_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230723,92.982848,70,75,extreme,80.720069,0,2.163299,extreme,4,jul_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230730,93.296081,71.25,76,extreme,83.523551,0,0.627151,extreme,5,aug_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230806,93.542609,71.25,76,extreme,85.813253,0,0.627151,extreme,6,aug_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230813,93.744685,71.25,76,extreme,87.74864,0,0.627151,extreme,7,aug_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230820,93.915161,71.25,76,extreme,89.424814,0,0.627151,extreme,8,aug_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230827,94.062102,71.25,76,extreme,90.90308,0,0.627151,extreme,9,aug_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230903,94.190881,66.125,74,extreme,92.225276,0,6.216963,extreme,10,sep_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230910,94.305252,66.125,74,extreme,93.421232,0,6.216963,extreme,11,sep_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230917,94.407935,66.125,74,extreme,94.512967,0,6.216963,extreme,12,sep_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20230924,94.50096,66.125,74,extreme,95.517198,0,6.216963,extreme,13,sep_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231001,94.58588,76.5,82.5,extreme,96.446918,2.143136,13.705051,extreme,14,oct_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231008,94.663911,76.5,82.5,extreme,97.312425,2.143136,13.705051,extreme,15,oct_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231015,94.736018,76.5,82.5,extreme,98.122017,2.143136,13.705051,extreme,16,oct_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231022,94.802981,76.5,82.5,extreme,98.882483,2.143136,13.705051,extreme,17,oct_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231029,94.865439,76.5,82.5,extreme,99.599446,2.143136,13.705051,extreme,18,oct_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231105,94.923921,77.625,85.25,extreme,100.277615,1.43082,8.669133,extreme,19,nov_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231112,94.978871,77.625,85.25,extreme,100.920973,1.43082,8.669133,extreme,20,nov_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231119,95.030664,77.625,85.25,extreme,101.53292,1.43082,8.669133,extreme,21,nov_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231126,95.079619,77.625,85.25,extreme,102.116381,1.43082,8.669133,extreme,22,nov_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231203,95.12601,80.5,81.5,extreme,102.673891,1.406672,9.597271,extreme,23,dec_2023
KABUPATEN INDRAMAYU,ANJATAN,3212210,-6.34849,107.95499,20231210,95.170075,80.5,81.5,extreme,103.20766,1.406672,9.597271,extreme,24,dec_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230702,90.715134,70,75,extreme,81.857622,0,3.358527,extreme,1,jul_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230709,91.922845,70,75,extreme,99.762332,0,3.358527,extreme,2,jul_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230716,92.559448,70,75,extreme,111.270925,0,3.358527,extreme,3,jul_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230723,92.982848,70,75,extreme,119.943028,0,3.358527,extreme,4,jul_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230730,93.296081,71.25,76,extreme,126.976338,0,1.386483,extreme,5,aug_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230806,93.542609,71.25,76,extreme,132.930573,0,1.386483,extreme,6,aug_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230813,93.744685,71.25,76,extreme,138.11554,0,1.386483,extreme,7,aug_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230820,93.915161,71.25,76,extreme,142.721838,0,1.386483,extreme,8,aug_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230827,94.062102,71.25,76,extreme,146.875599,0,1.386483,extreme,9,aug_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230903,94.190881,66.125,74,extreme,150.664887,0.095386,6.674817,extreme,10,sep_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230910,94.305252,66.125,74,extreme,154.153766,0.095386,6.674817,extreme,11,sep_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230917,94.407935,66.125,74,extreme,157.390386,0.095386,6.674817,extreme,12,sep_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20230924,94.50096,66.125,74,extreme,160.411903,0.095386,6.674817,extreme,13,sep_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231001,94.58588,76.5,82.5,extreme,163.24763,1.184978,11.295476,extreme,14,oct_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231008,94.663911,76.5,82.5,extreme,165.92112,1.184978,11.295476,extreme,15,oct_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231015,94.736018,76.5,82.5,extreme,168.451603,1.184978,11.295476,extreme,16,oct_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231022,94.802981,76.5,82.5,extreme,170.854991,1.184978,11.295476,extreme,17,oct_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231029,94.865439,76.5,82.5,extreme,173.144615,1.184978,11.295476,extreme,18,oct_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231105,94.923921,77.625,85.25,extreme,175.331754,2.788222,13.851676,extreme,19,nov_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231112,94.978871,77.625,85.25,extreme,177.426048,2.788222,13.851676,extreme,20,nov_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231119,95.030664,77.625,85.25,extreme,179.435799,2.788222,13.851676,extreme,21,nov_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231126,95.079619,77.625,85.25,extreme,181.368214,2.788222,13.851676,extreme,22,nov_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231203,95.12601,80.5,81.5,extreme,183.22959,1.053068,16.475764,extreme,23,dec_2023
KABUPATEN INDRAMAYU,ARAHAN,3212171,-6.35226,108.23314,20231210,95.170075,80.5,81.5,extreme,185.025466,1.053068,16.475764,extreme,24,dec_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230702,90.715134,70,75,extreme,84.168884,0,4.06173,extreme,1,jul_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230709,91.922845,70,75,extreme,104.534618,0,4.06173,extreme,2,jul_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230716,92.559448,70,75,extreme,117.920357,0,4.06173,extreme,3,jul_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230723,92.982848,70,75,extreme,128.150386,0,4.06173,extreme,4,jul_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230730,93.296081,71.25,76,extreme,136.534074,0,1.270601,extreme,5,aug_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230806,93.542609,71.25,76,extreme,143.690437,0,1.270601,extreme,6,aug_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230813,93.744685,71.25,76,extreme,149.96513,0,1.270601,extreme,7,aug_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230820,93.915161,71.25,76,extreme,155.572337,0,1.270601,extreme,8,aug_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230827,94.062102,71.25,76,extreme,160.654656,0,1.270601,extreme,9,aug_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230903,94.190881,66.125,74,extreme,165.312171,0.08506,6.173447,extreme,10,sep_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230910,94.305252,66.125,74,extreme,169.618032,0.08506,6.173447,extreme,11,sep_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230917,94.407935,66.125,74,extreme,173.627441,0.08506,6.173447,extreme,12,sep_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20230924,94.50096,66.125,74,extreme,177.383161,0.08506,6.173447,extreme,13,sep_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231001,94.58588,76.5,82.5,extreme,180.919042,0.525524,9.289689,extreme,14,oct_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231008,94.663911,76.5,82.5,extreme,184.26237,0.525524,9.289689,extreme,15,oct_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231015,94.736018,76.5,82.5,extreme,187.435488,0.525524,9.289689,extreme,16,oct_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231022,94.802981,76.5,82.5,extreme,190.456936,0.525524,9.289689,extreme,17,oct_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231029,94.865439,76.5,82.5,extreme,193.342285,0.525524,9.289689,extreme,18,oct_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231105,94.923921,77.625,85.25,extreme,196.104742,1.917096,13.10596,extreme,19,nov_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231112,94.978871,77.625,85.25,extreme,198.755618,1.917096,13.10596,extreme,20,nov_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231119,95.030664,77.625,85.25,extreme,201.30468,1.917096,13.10596,extreme,21,nov_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231126,95.079619,77.625,85.25,extreme,203.76042,1.917096,13.10596,extreme,22,nov_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231203,95.12601,80.5,81.5,extreme,206.130275,0.36534,16.500509,extreme,23,dec_2023
KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,20231210,95.170075,80.5,81.5,extreme,208.420795,0.36534,16.500509,extreme,24,dec_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230702,90.715134,70,75,extreme,87.748422,0,3.413339,extreme,1,jul_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230709,91.922845,70,75,extreme,106.65528,0,3.413339,extreme,2,jul_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230716,92.559448,70,75,extreme,118.765403,0,3.413339,extreme,3,jul_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230723,92.982848,70,75,extreme,127.870522,0,3.413339,extreme,4,jul_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230730,93.296081,71.25,76,extreme,135.242927,0,0.220997,extreme,5,aug_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230806,93.542609,71.25,76,extreme,141.476118,0,0.220997,extreme,6,aug_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230813,93.744685,71.25,76,extreme,146.898144,0,0.220997,extreme,7,aug_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230820,93.915161,71.25,76,extreme,151.710599,0,0.220997,extreme,8,aug_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230827,94.062102,71.25,76,extreme,156.046765,0,0.220997,extreme,9,aug_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230903,94.190881,66.125,74,extreme,159.999622,0.023388,3.993117,extreme,10,sep_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230910,94.305252,66.125,74,extreme,163.636761,0.023388,3.993117,extreme,11,sep_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230917,94.407935,66.125,74,extreme,167.008948,0.023388,3.993117,extreme,12,sep_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20230924,94.50096,66.125,74,extreme,170.155336,0.023388,3.993117,extreme,13,sep_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231001,94.58588,76.5,82.5,extreme,173.106795,0.744128,10.681667,extreme,14,oct_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231008,94.663911,76.5,82.5,extreme,175.88812,0.744128,10.681667,extreme,15,oct_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231015,94.736018,76.5,82.5,extreme,178.519541,0.744128,10.681667,extreme,16,oct_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231022,94.802981,76.5,82.5,extreme,181.017795,0.744128,10.681667,extreme,17,oct_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231029,94.865439,76.5,82.5,extreme,183.396895,0.744128,10.681667,extreme,18,oct_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231105,94.923921,77.625,85.25,extreme,185.668695,2.327763,11.833778,extreme,19,nov_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231112,94.978871,77.625,85.25,extreme,187.843321,2.327763,11.833778,extreme,20,nov_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231119,95.030664,77.625,85.25,extreme,189.929491,2.327763,11.833778,extreme,21,nov_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231126,95.079619,77.625,85.25,extreme,191.934771,2.327763,11.833778,extreme,22,nov_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231203,95.12601,80.5,81.5,extreme,193.865771,1.975875,10.931669,extreme,23,dec_2023
KABUPATEN INDRAMAYU,BANGODUA,3212060,-6.52937,108.33048,20231210,95.170075,80.5,81.5,extreme,195.7283,1.975875,10.931669,extreme,24,dec_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230702,90.715134,70,75,extreme,60.981797,0,2.651723,extreme,1,jul_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230709,91.922845,70,75,extreme,69.365628,0,2.651723,extreme,2,jul_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230716,92.559448,70,75,extreme,74.255094,0,2.651723,extreme,3,jul_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230723,92.982848,70,75,extreme,77.72016,0,2.651723,extreme,4,jul_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230730,93.296081,71.25,76,extreme,80.406174,0,0.40193,extreme,5,aug_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230806,93.542609,71.25,76,extreme,82.599937,0,0.40193,extreme,6,aug_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230813,93.744685,71.25,76,extreme,84.454231,0,0.40193,extreme,7,aug_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230820,93.915161,71.25,76,extreme,86.060173,0,0.40193,extreme,8,aug_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230827,94.062102,71.25,76,extreme,87.476499,0,0.40193,extreme,9,aug_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230903,94.190881,66.125,74,extreme,88.743295,0.009881,3.527143,extreme,10,sep_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230910,94.305252,66.125,74,extreme,89.88914,0.009881,3.527143,extreme,11,sep_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230917,94.407935,66.125,74,extreme,90.935131,0.009881,3.527143,extreme,12,sep_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20230924,94.50096,66.125,74,extreme,91.897285,0.009881,3.527143,extreme,13,sep_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231001,94.58588,76.5,82.5,extreme,92.788049,2.541814,11.401407,extreme,14,oct_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231008,94.663911,76.5,82.5,extreme,93.61729,2.541814,11.401407,extreme,15,oct_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231015,94.736018,76.5,82.5,extreme,94.392961,2.541814,11.401407,extreme,16,oct_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231022,94.802981,76.5,82.5,extreme,95.121563,2.541814,11.401407,extreme,17,oct_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231029,94.865439,76.5,82.5,extreme,95.808485,2.541814,11.401407,extreme,18,oct_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231105,94.923921,77.625,85.25,extreme,96.458239,1.863905,11.868053,extreme,19,nov_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231112,94.978871,77.625,85.25,extreme,97.07464,1.863905,11.868053,extreme,20,nov_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231119,95.030664,77.625,85.25,extreme,97.660946,1.863905,11.868053,extreme,21,nov_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231126,95.079619,77.625,85.25,extreme,98.21996,1.863905,11.868053,extreme,22,nov_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231203,95.12601,80.5,81.5,extreme,98.75411,0.871988,10.184117,extreme,23,dec_2023
KABUPATEN INDRAMAYU,BONGAS,3212200,-6.37849,108.00235,20231210,95.170075,80.5,81.5,extreme,99.265514,0.871988,10.184117,extreme,24,dec_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230702,90.715134,70,75,extreme,81.857622,0,3.358527,extreme,1,jul_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230709,91.922845,70,75,extreme,99.762332,0,3.358527,extreme,2,jul_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230716,92.559448,70,75,extreme,111.270925,0,3.358527,extreme,3,jul_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230723,92.982848,70,75,extreme,119.943028,0,3.358527,extreme,4,jul_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230730,93.296081,71.25,76,extreme,126.976338,0,1.386483,extreme,5,aug_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230806,93.542609,71.25,76,extreme,132.930573,0,1.386483,extreme,6,aug_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230813,93.744685,71.25,76,extreme,138.11554,0,1.386483,extreme,7,aug_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230820,93.915161,71.25,76,extreme,142.721838,0,1.386483,extreme,8,aug_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230827,94.062102,71.25,76,extreme,146.875599,0,1.386483,extreme,9,aug_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230903,94.190881,66.125,74,extreme,150.664887,0.095386,6.674817,extreme,10,sep_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230910,94.305252,66.125,74,extreme,154.153766,0.095386,6.674817,extreme,11,sep_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230917,94.407935,66.125,74,extreme,157.390386,0.095386,6.674817,extreme,12,sep_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20230924,94.50096,66.125,74,extreme,160.411903,0.095386,6.674817,extreme,13,sep_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231001,94.58588,76.5,82.5,extreme,163.24763,1.184978,11.295476,extreme,14,oct_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231008,94.663911,76.5,82.5,extreme,165.92112,1.184978,11.295476,extreme,15,oct_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231015,94.736018,76.5,82.5,extreme,168.451603,1.184978,11.295476,extreme,16,oct_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231022,94.802981,76.5,82.5,extreme,170.854991,1.184978,11.295476,extreme,17,oct_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231029,94.865439,76.5,82.5,extreme,173.144615,1.184978,11.295476,extreme,18,oct_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231105,94.923921,77.625,85.25,extreme,175.331754,2.788222,13.851676,extreme,19,nov_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231112,94.978871,77.625,85.25,extreme,177.426048,2.788222,13.851676,extreme,20,nov_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231119,95.030664,77.625,85.25,extreme,179.435799,2.788222,13.851676,extreme,21,nov_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231126,95.079619,77.625,85.25,extreme,181.368214,2.788222,13.851676,extreme,22,nov_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231203,95.12601,80.5,81.5,extreme,183.22959,1.053068,16.475764,extreme,23,dec_2023
KABUPATEN INDRAMAYU,CANTIGI,3212161,-6.3336,108.22315,20231210,95.170075,80.5,81.5,extreme,185.025466,1.053068,16.475764,extreme,24,dec_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230702,90.715134,70,75,extreme,96.898447,0,1.685341,extreme,1,jul_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230709,91.922845,70,75,extreme,122.255263,0,1.685341,extreme,2,jul_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230716,92.559448,70,75,extreme,139.212918,0,1.685341,extreme,3,jul_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230723,92.982848,70,75,extreme,152.315931,0,1.685341,extreme,4,jul_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230730,93.296081,71.25,76,extreme,163.141468,0,0.570129,extreme,5,aug_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230806,93.542609,71.25,76,extreme,172.44187,0,0.570129,extreme,6,aug_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230813,93.744685,71.25,76,extreme,180.64013,0,0.570129,extreme,7,aug_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230820,93.915161,71.25,76,extreme,187.999816,0,0.570129,extreme,8,aug_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230827,94.062102,71.25,76,extreme,194.697235,0,0.570129,extreme,9,aug_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230903,94.190881,66.125,74,extreme,200.856635,0.018388,4.431471,extreme,10,sep_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230910,94.305252,66.125,74,extreme,206.569154,0.018388,4.431471,extreme,11,sep_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230917,94.407935,66.125,74,extreme,211.903794,0.018388,4.431471,extreme,12,sep_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20230924,94.50096,66.125,74,extreme,216.914163,0.018388,4.431471,extreme,13,sep_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231001,94.58588,76.5,82.5,extreme,221.64281,1.293757,17.097428,extreme,14,oct_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231008,94.663911,76.5,82.5,extreme,226.124119,1.293757,17.097428,extreme,15,oct_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231015,94.736018,76.5,82.5,extreme,230.386307,1.293757,17.097428,extreme,16,oct_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231022,94.802981,76.5,82.5,extreme,234.452842,1.293757,17.097428,extreme,17,oct_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231029,94.865439,76.5,82.5,extreme,238.343468,1.293757,17.097428,extreme,18,oct_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231105,94.923921,77.625,85.25,extreme,242.074969,2.194612,14.513939,extreme,19,nov_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231112,94.978871,77.625,85.25,extreme,245.661742,2.194612,14.513939,extreme,20,nov_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231119,95.030664,77.625,85.25,extreme,249.116237,2.194612,14.513939,extreme,21,nov_2023
KABUPATEN INDRAMAYU,CIKEDUNG,3212040,-6.48795,108.18155,20231126,95.079619,77.625,85.25,extreme,252.449301,2.194612,14.513939,extreme,22,nov_2023
